text,split
쥴리와 삼성은 무슨 관계?  동아 닛보는 왜 보도 않함???,val
그래도 수고 많이들 하셨어요 ,val
그냥 서로에게 질린거야  남편이 이름으로 바뀐다면? 아내가 이름으로 바뀐다면? 하지 말라고 해도 하겠지?,val
너보다 더 힘들게 사는 사람들도 약 안하는 사람 많다   어디 개소리를 핑계라고 대고있냐,val
이 세상은 자로 잰듯이 돌아가지 않는다  우리는 안목과 도량이 넓은 지도자가 필요하다  문통의 바통을 받을만한 자가 보이지 않는다 ,val
111억이라   어떻게 하면 저런집에서 살수 잇을까 !?너때문에 돌아가신 이름대통령님이 생각난다  ,val
이름 모지리보다 이름이다 이름이 멀했냐? 추진력이 있냐 단호함이있냐 제*허수아비ㅉㅉ,val
이름는 강남에 하나 해줘,val
정상적인 삶을 살면 왠만한 안좋은일은 다피해간다 정상적으로 살자,val
이름가 먼저 씨자 붙이고진실을 왜곡하네,val
회사에서줄서서 빼곡한식당급식은 어찌하옵니까?,val
에이즈균 퍼트리잖어,val
쏘팔코사ㄴ 먹어라,val
이런 된장  고추장  더럽다,val
잘한다 안산이 최고!!,val
중국기사 정말싫다,val
점은 지울수도 있다,val
부모에 대한 애착의 가치관이 한국과 외국이 다른 듯하네요   저기는 아이 혼자서 커서 스스로 자립할 수 있게 해 주는 게 아이에게 주는 가르침과 사랑이라 생각하니ㅡ 너무 그런 걸로 비난하지 맙시다 문화차이이니  ,val
노마스크 설레발!방역느슨 방관!1000명이 넘었는디 탁상공론만!!뭘하든 신속결단이 답!!방역철저가 답!!,val
저거는 순 백프로 실용주의적 생각에 치우친 생각이다  통일부 라는게 있음으로써 우리가 얼마나 통일을 중요시하는지랑 북한과 한민족은 우리뿐임을 그 뿌리가 이어져오는 연속성에 대해서 대내외적으로 존재 자체만으로도 주장하는 부이다  어느 나라에도 없고 어느나라도 설치할 일이 없는 세계유일의 분단국가인 우리나라만이 설립할 수 있고 진행할 수 있는게 통일부라는 하나의 “부”다  만약 하는일없이 세금만 축내는것처럼 보인다고 통일부를 없애버린다면 우리의 현재 분단돤 국가적 위치와 통일에 대한 공고한 의지를 어떻게 계속 드러낼 것인가,val
두 선수 모두 멋지다 니 선수는 그 나이에 아직도 운동을 하고 있다니 그 열정과 자기관리가 놀랍고 이름 선수는 경험을 쌓으며 성장해 나가는 모습이 인상깊다,val
이름씨가 아깝다 정치판에서 똥튀긴게 ㅠㅠ 그냥 후학양성하고 봉사했음 ㅠㅠ,val
판타스틱 엘라스틱,val
그래도 이름이 와꾸면 편하게 살수도 있었을텐데 불쌍하다,val
이러면뭐하냐구!또 번져서난리일텐더!,val
가지말아라!!!절대로!!,val
7년이하 ㅠ 처벌해야함,val
ㅋㅋ 국힘 이래서 뽑히겠냐,val
이름 아니었으면 지금 지지율이 어떻게 되었을까 초심을 버리지 마라,val
*위가 아니라 *위라니 뭐야,val
열악한 환경과 저임금을 견디며 깨끝하게청소해주는데 직무능력이랑 아무상관 없는거로 챙피주는게 갑질인지도 모르는게 무슨 교수야,val
진짜 위급상황이 아닌경우는 출동비 청구 한다고 하세요!!아무리 그래도 저런 개념없는 인간들이 다 있냐 증말,val
세월호 애들아 고맙다 코로나바러스 고맙다,val
이뻐요~~~ 새로운 출발 하셔요,val
백화점은 나올수밖에없다,val
나라를 위해 목숨 받치는 군인을 쓰레기 취급하는데  군생활 하고 싶을리 없지~ 전 민주당 부대변인은 천안함 함장도 모욕하더라~,val
내 이랄줄 알았다  도둑이 도둑을 어찌 잡노,val
한국 여자배구 이번에 새로운 신화를 썼습니다 너무 멋져요!!! 앞으로 직관 많이 다니겠습니다,val
괜히 광복회장이 아니시네  구구절절 옳은 말씀만 하셔 ,val
피지컬차이 어쩔수없긴한데 이미 승패는 의미없다 즐기면됨선수들도 부담털고 축제를 즐기길!,val
정부 메시지가 왔다갔다하니 이런사고가자주일어난다 저번주 메시지만봐도 *차백신접종자는 마스크안써도 되고 6인모임제약에도 예외라고 보도했다 기사찾아보면금방나온다 군인들만 잘못했다고 하기엔무리가 있어보인다 ~,val
개는 어케됐어요? 나주셨나요? 개는 적당히 사살하거나 먹어치워야한다  그동안 국민들이 개를 안잡아 먹거나 사살하지 않았다면 들개가 넘쳐났을 것이고 개가 더 많은 골칫거리가 됐을것이다 ,val
나라에서 국민들을 지키기 위해 최선을 다해야됩니다  초 강력한 방역을 시행하셔야됩니다 국민들에게 이해가 되도록 기자회견을 하고 소통을 통해 이해를 요구하고 충분한 보상시스템 보장하며 시행해야 됩니다  강력하게 *단계 시행해주세요 그리고 해외입국자 관리가 무엇보다 중요합니다  이갈 딱 2주만 참으면 됩니다 ,val
이름 이름 이름 다들 알아주는 저명한 선동기술자들이다,val
웅앵웅  허버허버 손가락 모양 남혐 아니라고 주장하시는 분들 신 남성연대 채널가서 메갈 십계명 보십시오  증거가 있습니다  그리고 보이루도 즈그들 마음대로 남혐단어라고 정하고선 왜 발뺍입니까? ㅋㅋ,val
얼씨구씨구 들어간다 절씨구씨구 들어간다 작년에 왔던 각설이 죽지도않구 또왔네~~,val
Mbc 실망이네  ,val
너무 가슴ㅇㅏ프네요   우리 엄마였으면 어땠을까 생각하니 가슴이 미어집니다  명복을 빕니다,val
기업하기 좋은 나라 만들자는데  노동자들은 노예나 마찬가지다  파이를 키워야지  저 사장은 죄가 없다  파이를 키우자 ,val
우리도 할 사람이 없다 솔직히 아무나 하고 다니는 동물은 아니잖아? 결혼할사람 결혼하면 결혼한사람과해야되는데 마땅히 그럴 사람이 없으니 안하는거지 섹스리스까진아니다 사람이있음 여자도 한단다,val
저는 8월2일 모더나 접종입니다 무지무지 힘들었습니다,val
에구~저 정도면 병이다 병!,val
이름님 힘내세요,val
이름아 꼴 보기 싫다  여가부가 왜 필요하냐? 페미니즘으로 여성들 남자들한테 외면 당해  길가다가 쓰러져 죽어가도 못 도와줘  성 범죄자로 될까 두렵다  통일부는 없애야 한다 ,val
총기자유화가 필요해 자기방어는 자기가 하는 미국을 봐 국가에서 책임을 지지않으려하면 총기자유화를 시켜줘야지,val
보수표 떨어지는 소리들리네요,val
지금의 지지율은 국힘당에 입당을 기정사실로 생각하고 지지하는표가 상당합니다 아직제*지대는 불가능하듯하구요,val
ㅡㅡ탈레반이믿는알라가 진정저런의미로 저따위교리를설파했다면 신이아니라악마지ㅡㅡ 지들이믿는다는 그신의이름에더먹칠하는건알까,val
일본의 그 위대한 장인 정신으로 한번씩 한번씩 꼼꼼하게 구석 구석 더러운 곳 없도록 손세탁해서 주나보네   그거 못 기다리면 화장실에서 발로 밟아가며 빨아야 하고  ,val
탁상공론 그만하고 배신이나 어서 들여와서 자영업자 먼저 맞게해줘라,val
혐오스런 행동했으면 지탄받아야지뭐가 문제인데 성소수자라 하지말고 동성애자라고 해라 ,val
이래도 민주당 뽑을 거잖아,val
이게 올림픽 취지지  ,val
이름님의지지도가70%떨어질듯  ,val
할수없지 그럼 방역안하고 다같이 죽어?? ㅋㅋ,val
골판지도 구조만 잘 짜서 조립하면 튼튼해서 안전상 문제는 없다! 오히려 나중에 해체하기도 좋고 재활용면에서도 괜찮은 선택임! 무게도 가볍고 가격도 싸고 싼티나 보이긴 하지만 실보다 득이 많음!,val
아시안게임 야구 불참시키거나 아마와 프로*군들 보내줘라 배 기름찬 애들 가서 거줘 군면제받을려는애들 말고!,val
대단하다   금메달 못땃어도 열정에 박수를 보냅니다,val
미국과 중국에게 함부로 덤비지 못하는 이유는 힘이 있기 때문이다  아프리카를 함부로 대하는 것은 그들에게 힘이 없기 때문이다  자! 그럼 이제 답 나왔지  이름는 맨날 핵보유국이라 협박하는데  훈련도 되지 않은 당나라 군대 있으면 뭐해?,val
우리엄마 쵝오다홧땅ㅡㅡ건강좀~~~♡♡,val
북한주민들을 생각하면 안타까운 일이지만 그래도 이제는 인도적지원이니 뭐니 하지않았으면 싶네요 그런행위가 북한주민들의 어려움엔 언발에 오줌누기는 될지몰라도 오히려 이름등의 체제를 공고하게 해주는 도우미 역할밖에되지 않는다는 생각입니다 북한이 무너지던 변혁이 생길려면 현체재에 대한 내부의 불만등으로 인한 북한주민들 혹은 군부의 봉기들이 그 단초가 되지않을까라는 생각이고 동포 운운하며 헛짓하지말고 우리내부 결속과 국방에 힘을 기울이고 경계하며 조용히 저들의 상황을 관망하는게 길게보면 북한주민들에게 결국 도움이 될수도 있을것같네요 ,val
톰아저씨는 이름때부터 지금까지 변함없이 멋지네,val
그분들이 불편하고 손이 떨려오는갑다  생리는 창피한게 아니라매  지들 입으로  ,val
수산사기꾼과 중고일부골프채 받았다고 조사도안한상태에서 언론에 피의사실흘린 경찰은 반드시 수사해서 책임을 묻지않냐?경찰의 피의사실공표는 왜 침묵하냐?,val
이뻐이뻐 ㅊㅋ,val
이름 참 구질구질하네 ㅉㅉㅉ마음떠난 남자 한테 ㅉㅉㅉ,val
다 지나갑니다  윤가 결과 빨리 보고 싶어요 ~,val
잘한거다 저거는 세금 더 내면 됨 솔직히 차별하지 말자 편가르기 하는 것도 아니고,val
이웃 의료보험등 생각할 때  백신 간제접종은 당연하다  크루즈 비행기 버스 술집등 백신접종 안한사람 출입금지 시키고 회사에서 쫓아내라 ,val
도대체 뭘 하면 예금을 320억 할 수 있니? 심심해서 일한는거니?,val
적화통일 됐으면 이름 돼지 아래서  기나긴 고초로 세계꼴찌 *등의 삶을 살았겠지…  이름 과오는 모두 알고 있어! 기념관에 과오를? 기념관의 의도를 이해하시면서  기사 쓰길  ,val
ㅈㅈㄱ 왜그러고살아? 으미있는인생살자,val
무슨 약을 타면 저렇게 되지? 너무 무섭다 ;;,val
이딴거 하는게 진짜 정상적이라고 보는건가? 진짜 말이안되는디 국민은 몇년동안 할만큼했다 사지멀쩡한 20대들이 사실상 그렇게 치사율도 높지않은 코로나때문에 몇년씩 집에만 갖혀있는게 더이상하지 ㅋㅋ전세계 어디에도 우리처럼 말잘듣는 나라는 없었다 인원제한 거리두기 이딴거이제그만하고 백신보급에 힘쓰고 노인장애인등 코로나취약계층 케어에 중점두자,val
이름 이놈 하는 짓거리가 국민들 골탕 먹일려고 작정한 놈이네  예약시스템 먹통  에라이  ,val
저걸 왜 상품을 만든거지 ㄱㄲ 진짜 보험사 자격없ㅈ다,val
차달 보고 기사 쓰신듯  ,val
나쁘지 않네초등학교 6년은 사실 너무 길어,val
동메달도 감지덕지,val
제발 보신문화 없애주세요… 식용견은 따로 없습니다 ,val
자랑스럽다!!대한민국 이름!!,val
사랑해 나랑 결혼해줘,val
아따 사이다랑께요 ㅋㅋ,val
올림픽 홈페이지 독도 표시 삭제와 욱일기 응원 금지 하면 우리도 고려해보마!,val
응  비행장에 착륙하는 여객기야,val
신에게는 현무4 미사일이 1만기가 있사옵니다 ,val
설치 및 관리 부실을 개한테 뒤집어 씌우네요  사진을 보세요  기둥을 저렇게 땅속에 묻으면 당연히 부식되죠 ,val
전직 대통령에 대한 예우의 표현일수도 있죠  그건 그 사람의 자유입니다 맬깁습 화이팅^^,val
세상엔 아직 이런 사람들이 있네요,val
범 내려왔다!!!!!!! 잘했다!!!!!!! 대한민국 화이팅!!!!!,val
이 여성분은 뭐하는분이신가요  ?,val
그또한 잘한일이라고 할수없다가장이 가정을 먼저 챙겨야 하지 않는가  ,val
급똥은 좀 봐주자 경찰도 급똥으로 신호위반은 봐주드라,val
영상은 못보겠어서 안봤어요 전기봉하는 거 막아주셨음하는데 그냥 촬영된건가요   아   끔찍해라ㅜ 이 문화 사라졌음해요ㅜ,val
다른나라 퍼질때 우리는 케이방역 어쩌고 해가며 잘하고 있다하지않았냐 이제 손 쓸수없는 상태가 되니 세계적인 현상? 모르면 모른다 잘못했으면 죄송하다 좀 인정하고 사과를 해라 이게 한 나라의 수장이 할 말인가 진짜 무책임하다,val
귀여운 얼굴반전실력 감사합니다,val
경산시를 같이 영업제한시간을 안두니 이런 상황이벌이지지 대구바로옆이경산인데 영업시간제한이 없으니 경산가서 술먹고 놀다가 들어오는건데참답답하그래놓고 대구확진자에 다가 경산도 같이넣어서 뉴스내보내지,val
자주국방만이 답이다 ?우리나라는우리 스스로지켜야 한다언제 어느때 다 떠날줄 모르지,val
